id,store_id,modality,source_id,retailer,content,embedding_model,embedding_dim
products_SKU-USR-006-006,USR-006,products,SKU-USR-006-006,Publix,"Store: USR-006 | SKU: SKU-USR-006-006 | Category: Frozen | Product: Frozen Vegetable Stir-Fry Blend | Description: Broccoli, peppers, snap peas — steam in bag. | Attributes: value | Brand: national | Price tier: value | Unit price: 3.01 | Pack size: 24 ct | Aisle: Aisle 23–25 — Freezer Bank | Facings: 5 | Weekly units sold: 51 | Margin pct: 0.168 | In stock: True | Vendor: National Brands Co",text-embedding-3-large,3072
products_SKU-USR-007-004,USR-007,products,SKU-USR-007-004,Whole Foods,"Store: USR-007 | SKU: SKU-USR-007-004 | Category: Fresh Produce | Product: Wild-Caught Sockeye Salmon Fillet | Description: Sustainable seafood — seafood counter. | Attributes: organic,premium | Brand: national | Price tier: premium | Unit price: 26.52 | Pack size: 8 oz | Aisle: Produce Section — Front Perimeter | Facings: 1 | Weekly units sold: 12 | Margin pct: 0.178 | In stock: True | Vendor: National Brands Co",text-embedding-3-large,3072
products_SKU-USR-007-005,USR-007,products,SKU-USR-007-005,Whole Foods,Store: USR-007 | SKU: SKU-USR-007-005 | Category: Beverages | Product: Cola 2-Liter Bottle | Description: Classic cola — promotional multipack available. | Attributes: value | Brand: national | Price tier: value | Unit price: 3.27 | Pack size: 1 gallon | Aisle: Aisle 2–3 — Cooler & Shelf | Facings: 2 | Weekly units sold: 54 | Margin pct: 0.12 | In stock: True | Vendor: Global Consumer Goods,text-embedding-3-large,3072
products_SKU-USR-008-008,USR-008,products,SKU-USR-008-008,CVS,Store: USR-008 | SKU: SKU-USR-008-008 | Category: Beverages | Product: Sparkling Water 12-Pack | Description: Zero calorie flavored seltzer — variety pack. | Attributes: premium | Brand: national | Price tier: premium | Unit price: 40.69 | Pack size: 8 oz | Aisle: Aisle 2–3 — Cooler & Shelf | Facings: 3 | Weekly units sold: 19 | Margin pct: 0.24 | In stock: True | Vendor: Global Consumer Goods,text-embedding-3-large,3072
products_SKU-USR-008-015,USR-008,products,SKU-USR-008-015,CVS,"Store: USR-008 | SKU: SKU-USR-008-015 | Category: Health & Beauty | Product: Beauty 360 Facial Tissues | Description: Soft tissues — health & wellness aisle. | Attributes: private_label,value | Brand: private_label | Price tier: value | Unit price: 10.71 | Pack size: 12 oz | Aisle: Aisle 18–22 — HBC | Facings: 4 | Weekly units sold: 32 | Margin pct: 0.403 | In stock: True | Vendor: CVS DC",text-embedding-3-large,3072
products_SKU-USR-010-008,USR-010,products,SKU-USR-010-008,Home Depot,Store: USR-010 | SKU: SKU-USR-010-008 | Category: Grocery | Product: Value White Bread | Description: Soft sandwich bread — family pack at everyday low price. | Attributes: value | Brand: national | Price tier: value | Unit price: 6.86 | Pack size: 1 lb | Aisle: Aisle 4–12 — Center Store | Facings: 2 | Weekly units sold: 49 | Margin pct: 0.214 | In stock: True | Vendor: National Brands Co,text-embedding-3-large,3072
products_SKU-USR-010-012,USR-010,products,SKU-USR-010-012,Home Depot,"Store: USR-010 | SKU: SKU-USR-010-012 | Category: Fresh Produce | Product: Local Seasonal Berry Mix | Description: Farm partnership program — peak season berries. | Attributes: seasonal,premium | Brand: national | Price tier: premium | Unit price: 31.46 | Pack size: 2 lb | Aisle: Produce Section — Front Perimeter | Facings: 3 | Weekly units sold: 24 | Margin pct: 0.272 | In stock: True | Vendor: Regional Foods LLC",text-embedding-3-large,3072
products_SKU-USR-010-013,USR-010,products,SKU-USR-010-013,Home Depot,Store: USR-010 | SKU: SKU-USR-010-013 | Category: Household | Product: 2x4 Stud Lumber 8ft | Description: Framing lumber — building materials bay. | Attributes: value | Brand: national | Price tier: value | Unit price: 6.23 | Pack size: 1 gallon | Aisle: Aisle 15–17 — Household | Facings: 4 | Weekly units sold: 42 | Margin pct: 0.212 | In stock: True | Vendor: Global Consumer Goods,text-embedding-3-large,3072
products_SKU-USR-011-002,USR-011,products,SKU-USR-011-002,Lowe's,Store: USR-011 | SKU: SKU-USR-011-002 | Category: Beverages | Product: Cold Brew Coffee Concentrate | Description: Ready-to-drink cold brew — premium arabica beans. | Attributes: premium | Brand: regional | Price tier: premium | Unit price: 88.47 | Pack size: 6-pack | Aisle: Aisle 2–3 — Cooler & Shelf | Facings: 5 | Weekly units sold: 14 | Margin pct: 0.27 | In stock: True | Vendor: Regional Foods LLC,text-embedding-3-large,3072
products_SKU-USR-013-007,USR-013,products,SKU-USR-013-007,Dollar General,Store: USR-013 | SKU: SKU-USR-013-007 | Category: Beverages | Product: Sparkling Water 12-Pack | Description: Zero calorie flavored seltzer — variety pack. | Attributes: premium | Brand: national | Price tier: premium | Unit price: 36.76 | Pack size: 2 lb | Aisle: Aisle 2–3 — Cooler & Shelf | Facings: 4 | Weekly units sold: 17 | Margin pct: 0.203 | In stock: True | Vendor: National Brands Co,text-embedding-3-large,3072
products_SKU-USR-014-009,USR-014,products,SKU-USR-014-009,Sam's Club,"Store: USR-014 | SKU: SKU-USR-014-009 | Category: Grocery | Product: Gluten-Free Multigrain Loaf | Description: Certified gluten-free bread with seeds and ancient grains. | Attributes: gluten_free,premium | Brand: national | Price tier: premium | Unit price: 68.66 | Pack size: 32 oz | Aisle: Aisle 4–12 — Center Store | Facings: 3 | Weekly units sold: 26 | Margin pct: 0.134 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-014-010,USR-014,products,SKU-USR-014-010,Sam's Club,Store: USR-014 | SKU: SKU-USR-014-010 | Category: Health & Beauty | Product: Sensitive Skin Moisturizer | Description: Dermatologist tested — fragrance free daily lotion. | Attributes: premium | Brand: regional | Price tier: premium | Unit price: 22.99 | Pack size: 10 oz | Aisle: Aisle 18–22 — HBC | Facings: 7 | Weekly units sold: 20 | Margin pct: 0.221 | In stock: True | Vendor: Regional Foods LLC,text-embedding-3-large,3072
products_SKU-USR-014-013,USR-014,products,SKU-USR-014-013,Sam's Club,"Store: USR-014 | SKU: SKU-USR-014-013 | Category: Fresh Produce | Product: Local Seasonal Berry Mix | Description: Farm partnership program — peak season berries. | Attributes: seasonal,premium | Brand: regional | Price tier: premium | Unit price: 63.51 | Pack size: 4-pack | Aisle: Produce Section — Front Perimeter | Facings: 5 | Weekly units sold: 15 | Margin pct: 0.262 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-016-002,USR-016,products,SKU-USR-016-002,H-E-B,"Store: USR-016 | SKU: SKU-USR-016-002 | Category: Dairy | Product: Plant-Based Oat Milk | Description: Barista blend oat milk — dairy-free alternative. | Attributes: premium,plant_based | Brand: national | Price tier: premium | Unit price: 40.23 | Pack size: 2 lb | Aisle: Aisle 1 — Cooler Wall | Facings: 3 | Weekly units sold: 18 | Margin pct: 0.236 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-016-012,USR-016,products,SKU-USR-016-012,H-E-B,"Store: USR-016 | SKU: SKU-USR-016-012 | Category: Fresh Produce | Product: Local Seasonal Berry Mix | Description: Farm partnership program — peak season berries. | Attributes: seasonal,premium | Brand: national | Price tier: premium | Unit price: 43.72 | Pack size: 8 oz | Aisle: Produce Section — Front Perimeter | Facings: 3 | Weekly units sold: 26 | Margin pct: 0.095 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-018-001,USR-018,products,SKU-USR-018-001,Safeway,"Store: USR-018 | SKU: SKU-USR-018-001 | Category: Frozen | Product: Family Pizza Night 3-Pack | Description: Frozen pizzas — cheese, pepperoni, veggie variety. | Attributes: value | Brand: national | Price tier: value | Unit price: 3.41 | Pack size: 2-liter | Aisle: Aisle 23–25 — Freezer Bank | Facings: 3 | Weekly units sold: 47 | Margin pct: 0.088 | In stock: True | Vendor: Regional Foods LLC",text-embedding-3-large,3072
products_SKU-USR-018-003,USR-018,products,SKU-USR-018-003,Safeway,Store: USR-018 | SKU: SKU-USR-018-003 | Category: Household | Product: Concentrated Laundry Detergent | Description: HE compatible — 64 load bottle. | Attributes: value | Brand: national | Price tier: value | Unit price: 12.35 | Pack size: 12 oz | Aisle: Aisle 15–17 — Household | Facings: 1 | Weekly units sold: 53 | Margin pct: 0.114 | In stock: True | Vendor: National Brands Co,text-embedding-3-large,3072
products_SKU-USR-018-008,USR-018,products,SKU-USR-018-008,Safeway,"Store: USR-018 | SKU: SKU-USR-018-008 | Category: Fresh Produce | Product: Local Seasonal Berry Mix | Description: Farm partnership program — peak season berries. | Attributes: seasonal,premium | Brand: regional | Price tier: premium | Unit price: 66.85 | Pack size: 2 lb | Aisle: Produce Section — Front Perimeter | Facings: 3 | Weekly units sold: 24 | Margin pct: 0.141 | In stock: False | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-018-009,USR-018,products,SKU-USR-018-009,Safeway,"Store: USR-018 | SKU: SKU-USR-018-009 | Category: Household | Product: Paper Towels 8-Roll Pack | Description: Absorbent sheets — store brand savings. | Attributes: private_label,value | Brand: private_label | Price tier: value | Unit price: 1.83 | Pack size: 1 lb | Aisle: Aisle 15–17 — Household | Facings: 4 | Weekly units sold: 47 | Margin pct: 0.303 | In stock: True | Vendor: Safeway DC",text-embedding-3-large,3072
products_SKU-USR-019-001,USR-019,products,SKU-USR-019-001,Sprouts,"Store: USR-019 | SKU: SKU-USR-019-001 | Category: Grocery | Product: Organic Whole Grain Bread | Description: Artisan loaf baked daily with organic whole wheat flour. | Attributes: organic,premium | Brand: national | Price tier: premium | Unit price: 81.28 | Pack size: 32 oz | Aisle: Aisle 4–12 — Center Store | Facings: 3 | Weekly units sold: 26 | Margin pct: 0.245 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-019-002,USR-019,products,SKU-USR-019-002,Sprouts,Store: USR-019 | SKU: SKU-USR-019-002 | Category: Fresh Produce | Product: Bananas per lb | Description: Everyday fruit staple — ripen at home. | Attributes: value | Brand: national | Price tier: value | Unit price: 5.84 | Pack size: 24 ct | Aisle: Produce Section — Front Perimeter | Facings: 3 | Weekly units sold: 34 | Margin pct: 0.158 | In stock: False | Vendor: Regional Foods LLC,text-embedding-3-large,3072
products_SKU-USR-020-002,USR-020,products,SKU-USR-020-002,Trader Joe's,"Store: USR-020 | SKU: SKU-USR-020-002 | Category: Fresh Produce | Product: Organic Baby Spinach 5oz | Description: Triple washed organic greens — salad ready. | Attributes: organic,premium | Brand: national | Price tier: premium | Unit price: 57.91 | Pack size: 4-pack | Aisle: Produce Section — Front Perimeter | Facings: 4 | Weekly units sold: 11 | Margin pct: 0.126 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-020-003,USR-020,products,SKU-USR-020-003,Trader Joe's,Store: USR-020 | SKU: SKU-USR-020-003 | Category: Health & Beauty | Product: Sensitive Skin Moisturizer | Description: Dermatologist tested — fragrance free daily lotion. | Attributes: premium | Brand: national | Price tier: premium | Unit price: 66.66 | Pack size: 6-pack | Aisle: Aisle 18–22 — HBC | Facings: 3 | Weekly units sold: 12 | Margin pct: 0.227 | In stock: True | Vendor: Regional Foods LLC,text-embedding-3-large,3072
products_SKU-USR-021-009,USR-021,products,SKU-USR-021-009,Walmart,Store: USR-021 | SKU: SKU-USR-021-009 | Category: Health & Beauty | Product: Sensitive Skin Moisturizer | Description: Dermatologist tested — fragrance free daily lotion. | Attributes: premium | Brand: national | Price tier: premium | Unit price: 84.84 | Pack size: 6-pack | Aisle: Aisle 18–22 — HBC | Facings: 2 | Weekly units sold: 18 | Margin pct: 0.261 | In stock: True | Vendor: Regional Foods LLC,text-embedding-3-large,3072
products_SKU-USR-024-009,USR-024,products,SKU-USR-024-009,Costco,"Store: USR-024 | SKU: SKU-USR-024-009 | Category: Health & Beauty | Product: Organic Lip Balm 3-Pack | Description: Beeswax and coconut oil — USDA organic. | Attributes: organic,premium | Brand: national | Price tier: premium | Unit price: 62.16 | Pack size: 10 oz | Aisle: Aisle 18–22 — HBC | Facings: 3 | Weekly units sold: 24 | Margin pct: 0.124 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-024-012,USR-024,products,SKU-USR-024-012,Costco,"Store: USR-024 | SKU: SKU-USR-024-012 | Category: Dairy | Product: Organic Greek Yogurt 4-Pack | Description: Thick strained yogurt, live cultures, no artificial sweeteners. | Attributes: organic,premium | Brand: regional | Price tier: premium | Unit price: 45.62 | Pack size: 4-pack | Aisle: Aisle 1 — Cooler Wall | Facings: 2 | Weekly units sold: 17 | Margin pct: 0.087 | In stock: True | Vendor: Regional Foods LLC",text-embedding-3-large,3072
products_SKU-USR-024-013,USR-024,products,SKU-USR-024-013,Costco,"Store: USR-024 | SKU: SKU-USR-024-013 | Category: Snacks | Product: Store Brand Tortilla Chips | Description: Restaurant style chips — great for parties. | Attributes: private_label,value | Brand: private_label | Price tier: value | Unit price: 8.43 | Pack size: 12 oz | Aisle: Aisle 14 — Impulse / Endcap | Facings: 3 | Weekly units sold: 39 | Margin pct: 0.126 | In stock: True | Vendor: Costco DC",text-embedding-3-large,3072
products_SKU-USR-025-009,USR-025,products,SKU-USR-025-009,Albertsons,"Store: USR-025 | SKU: SKU-USR-025-009 | Category: Dairy | Product: Organic Greek Yogurt 4-Pack | Description: Thick strained yogurt, live cultures, no artificial sweeteners. | Attributes: organic,premium | Brand: regional | Price tier: premium | Unit price: 48.48 | Pack size: 6-pack | Aisle: Aisle 1 — Cooler Wall | Facings: 5 | Weekly units sold: 25 | Margin pct: 0.207 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-027-001,USR-027,products,SKU-USR-027-001,Whole Foods,Store: USR-027 | SKU: SKU-USR-027-001 | Category: Grocery | Product: Value White Bread | Description: Soft sandwich bread — family pack at everyday low price. | Attributes: value | Brand: national | Price tier: value | Unit price: 5.55 | Pack size: 24 ct | Aisle: Aisle 4–12 — Center Store | Facings: 1 | Weekly units sold: 47 | Margin pct: 0.182 | In stock: True | Vendor: National Brands Co,text-embedding-3-large,3072
products_SKU-USR-028-007,USR-028,products,SKU-USR-028-007,CVS,"Store: USR-028 | SKU: SKU-USR-028-007 | Category: Snacks | Product: Protein Trail Mix Grab & Go | Description: Almonds, cashews, dried cranberries — 10g protein per serving. | Attributes: premium | Brand: regional | Price tier: premium | Unit price: 11.13 | Pack size: 6-pack | Aisle: Aisle 14 — Impulse / Endcap | Facings: 2 | Weekly units sold: 23 | Margin pct: 0.195 | In stock: True | Vendor: National Brands Co",text-embedding-3-large,3072
