news_id,store_id,city,state,published_date,headline,summary,event_type,demand_impact,source
NEWS-00442,USR-026,Albuquerque,NM,2026-02-10,"Holiday grocery store hours, what retailers are open on New Year's Eve, Day - ABC News - Breaking News, Latest News and Videos","Holiday grocery store hours, what retailers are open on New Year's Eve, Day ABC News - Breaking News, Latest News and Videos",local_news,neutral,"ABC News - Breaking News, Latest News and Videos"
NEWS-00443,USR-026,Albuquerque,NM,2026-04-08,JLL Negotiates $115 Million Sale of Grocery-Anchored Retail Portfolio Across Four States - Shopping Center Business,JLL Negotiates $115 Million Sale of Grocery-Anchored Retail Portfolio Across Four States Shopping Center Business,local_news,neutral,Shopping Center Business
NEWS-00444,USR-026,Albuquerque,NM,2025-11-24,Here's what stores are open and closed on Thanksgiving Day 2025 - Business Insider,Here's what stores are open and closed on Thanksgiving Day 2025 Business Insider,local_news,neutral,Business Insider
NEWS-00445,USR-026,Albuquerque,NM,2025-12-25,"Which grocery stores are open Christmas Day? Details on Aldi, Lidl, more - USA Today","Which grocery stores are open Christmas Day? Details on Aldi, Lidl, more USA Today",local_news,neutral,USA Today
NEWS-00446,USR-026,Albuquerque,NM,2025-08-27,The Busiest Grocery Chains in Every State - Cheapism,The Busiest Grocery Chains in Every State Cheapism,local_news,neutral,Cheapism
NEWS-00447,USR-026,Albuquerque,NM,2025-04-25,United Family Opens 100th Store in New Mexico - Progressive Grocer,United Family Opens 100th Store in New Mexico Progressive Grocer,local_news,neutral,Progressive Grocer
NEWS-00448,USR-026,Albuquerque,NM,2026-06-02,Person stabbed outside of Smith's store In Albuquerque - KOAT,Person stabbed outside of Smith's store In Albuquerque KOAT,local_news,neutral,KOAT
NEWS-00449,USR-026,Albuquerque,NM,2026-05-26,Silver Street Market for sale after 10 years in Albuquerque - The Business Journals,Silver Street Market for sale after 10 years in Albuquerque The Business Journals,local_news,neutral,The Business Journals
NEWS-00450,USR-026,Albuquerque,NM,2026-05-07,Downtown Albuquerque grocery store up for sale - 96.3 KKOB,Downtown Albuquerque grocery store up for sale 96.3 KKOB,local_news,neutral,96.3 KKOB
NEWS-00451,USR-026,Albuquerque,NM,2026-03-15,Body found behind grocery store in North Valley - KOB.com,Body found behind grocery store in North Valley KOB.com,local_news,neutral,KOB.com
NEWS-00452,USR-026,Albuquerque,NM,2026-03-14,"Person Found Dead in Grocery Store Parking Lot, Homicide Detectives Called Out - ABQ RAW","Person Found Dead in Grocery Store Parking Lot, Homicide Detectives Called Out ABQ RAW",local_news,neutral,ABQ RAW
NEWS-00453,USR-026,Albuquerque,NM,2026-05-08,Downtown Albuquerque grocery store sale raises food access concerns - KOAT,Downtown Albuquerque grocery store sale raises food access concerns KOAT,local_news,neutral,KOAT
NEWS-00454,USR-026,Albuquerque,NM,2026-05-07,American Home Furniture closing Comanche store in Albuquerque - Albuquerque Journal,American Home Furniture closing Comanche store in Albuquerque Albuquerque Journal,local_news,neutral,Albuquerque Journal
NEWS-00455,USR-026,Albuquerque,NM,2026-02-13,97-Year-Old New Mexico Jewelry Store To Close - nationaljeweler.com,97-Year-Old New Mexico Jewelry Store To Close nationaljeweler.com,local_news,neutral,nationaljeweler.com
NEWS-00456,USR-026,Albuquerque,NM,2026-04-16,Ollie’s Bargain Outlet plots New Mexico debut after opening dozens of stores recently - The Business Journals,Ollie’s Bargain Outlet plots New Mexico debut after opening dozens of stores recently The Business Journals,new_competitor,neutral,The Business Journals
NEWS-00457,USR-026,Albuquerque,NM,2026-02-05,Four arrested in alleged $50K Ulta thefts across Albuquerque - Albuquerque Journal,Four arrested in alleged $50K Ulta thefts across Albuquerque Albuquerque Journal,local_news,neutral,Albuquerque Journal
NEWS-00458,USR-026,Albuquerque,NM,2025-11-27,Stores open on Thanksgiving for last-minute shopping in Albuquerque - KOAT,Stores open on Thanksgiving for last-minute shopping in Albuquerque KOAT,local_news,neutral,KOAT
NEWS-00459,USR-026,Albuquerque,NM,2025-09-05,"By the #s: More than half of NM groceries, convenience stores at ‘high risk’ due to SNAP cuts - Source New Mexico","By the #s: More than half of NM groceries, convenience stores at ‘high risk’ due to SNAP cuts Source New Mexico",local_news,neutral,Source New Mexico
NEWS-00460,USR-027,Tucson,AZ,2026-06-04,Amazon has launched grocery delivery and pickup at four Bashas' Arizona locations - FreshPlaza,Amazon has launched grocery delivery and pickup at four Bashas' Arizona locations FreshPlaza,local_news,neutral,FreshPlaza
NEWS-00461,USR-027,Tucson,AZ,2026-06-03,Amazon and Bashas’ Launch Grocery Delivery and Pickup in Arizona - Perishable News,Amazon and Bashas’ Launch Grocery Delivery and Pickup in Arizona Perishable News,local_news,neutral,Perishable News
NEWS-00462,USR-027,Tucson,AZ,2026-01-27,Amazon doubles down on online grocery delivery and Whole Foods Market expansion to reach more customers - About Amazon,Amazon doubles down on online grocery delivery and Whole Foods Market expansion to reach more customers About Amazon,local_news,neutral,About Amazon
NEWS-00463,USR-027,Tucson,AZ,2026-02-10,"Holiday grocery store hours, what retailers are open on New Year's Eve, Day - ABC News - Breaking News, Latest News and Videos","Holiday grocery store hours, what retailers are open on New Year's Eve, Day ABC News - Breaking News, Latest News and Videos",local_news,neutral,"ABC News - Breaking News, Latest News and Videos"
NEWS-00464,USR-027,Tucson,AZ,2026-02-20,Most and Least Expensive Supermarkets - Consumer Reports,Most and Least Expensive Supermarkets Consumer Reports,local_news,neutral,Consumer Reports
NEWS-00465,USR-027,Tucson,AZ,2026-04-04,Which stores will be open or closed on Easter Sunday 2026? Here's the full list - KUSA.com,Which stores will be open or closed on Easter Sunday 2026? Here's the full list KUSA.com,local_news,neutral,KUSA.com
NEWS-00466,USR-027,Tucson,AZ,2026-03-24,Tucson grocery stores brace for higher prices as diesel costs surge - KOLD,Tucson grocery stores brace for higher prices as diesel costs surge KOLD,local_news,neutral,KOLD
NEWS-00467,USR-027,Tucson,AZ,2026-02-19,Trader Joe’s announces new Tucson store as “Coming Soon” to 2150 E. Broadway Blvd. - Real Estate Daily News,Trader Joe’s announces new Tucson store as “Coming Soon” to 2150 E. Broadway Blvd. Real Estate Daily News,construction,negative,Real Estate Daily News
NEWS-00468,USR-027,Tucson,AZ,2026-04-20,Food Conspiracy Co-op turns 53 — and expands its footprint 🍎 - Arizona Daily Star,Food Conspiracy Co-op turns 53 — and expands its footprint 🍎 Arizona Daily Star,local_news,neutral,Arizona Daily Star
NEWS-00469,USR-027,Tucson,AZ,2025-10-03,Food City closure leaves South Tucson without major grocery store - KGUN 9,Food City closure leaves South Tucson without major grocery store KGUN 9,construction,negative,KGUN 9
NEWS-00470,USR-027,Tucson,AZ,2026-03-31,Trader Joe’s unveils plans for 8 more stores - Grocery Dive,Trader Joe’s unveils plans for 8 more stores Grocery Dive,local_news,neutral,Grocery Dive
NEWS-00471,USR-027,Tucson,AZ,2025-10-04,"South Tucson's sole grocery store, Food City, shuts doors for good - KVOA","South Tucson's sole grocery store, Food City, shuts doors for good KVOA",local_news,neutral,KVOA
NEWS-00472,USR-027,Tucson,AZ,2026-06-05,"Macy's at Park Place is closing, liquidating inventory - Arizona Daily Star","Macy's at Park Place is closing, liquidating inventory Arizona Daily Star",local_news,neutral,Arizona Daily Star
NEWS-00473,USR-027,Tucson,AZ,2025-09-30,Union finds new urgency as Starbucks shutters 7 Tucson stores & 100s of others across U.S. - Tucson Sentinel,Union finds new urgency as Starbucks shutters 7 Tucson stores & 100s of others across U.S. Tucson Sentinel,local_news,neutral,Tucson Sentinel
NEWS-00474,USR-027,Tucson,AZ,2026-04-05,Payless Closing 7 Stores in Arizona Immediately - Real Estate Daily News,Payless Closing 7 Stores in Arizona Immediately Real Estate Daily News,local_news,neutral,Real Estate Daily News
NEWS-00475,USR-027,Tucson,AZ,2025-09-25,At least seven Starbucks in Tucson to close Sunday - KOLD,At least seven Starbucks in Tucson to close Sunday KOLD,local_news,neutral,KOLD
NEWS-00476,USR-027,Tucson,AZ,2025-10-08,85-year-old grocery store chain closure causes major problem - thestreet.com,85-year-old grocery store chain closure causes major problem thestreet.com,construction,negative,thestreet.com
NEWS-00477,USR-027,Tucson,AZ,2026-04-21,RHINESTONE EXPANDS ARIZONA RETAIL FOOTPRINT WITH WHOLE FOODS MARKET PARTNERSHIP,"Arizona-born non-alcoholic beer brand brings its Western-inspired brews to more shelves statewide, serving the region's growing sober-curious community The expansion marks a significant milestone for ...",local_news,neutral,bing.com
NEWS-00478,USR-028,Fresno,CA,2026-04-03,Is Costco open in Fresno on Easter? Save Mart? See when stores will be closed - Fresno Bee,Is Costco open in Fresno on Easter? Save Mart? See when stores will be closed Fresno Bee,local_news,neutral,Fresno Bee
NEWS-00479,USR-028,Fresno,CA,2025-12-23,"What's open on Christmas Day 2025? And what's closed? Here's what to know about pharmacies, grocery stores, and more - ABC30 Fresno","What's open on Christmas Day 2025? And what's closed? Here's what to know about pharmacies, grocery stores, and more ABC30 Fresno",local_news,neutral,ABC30 Fresno
NEWS-00480,USR-028,Fresno,CA,2026-03-12,Fresno Police Arrest Suspects in String of Retail Thefts Across City - GV Wire,Fresno Police Arrest Suspects in String of Retail Thefts Across City GV Wire,local_news,neutral,GV Wire
NEWS-00481,USR-028,Fresno,CA,2026-05-21,Is Save Mart open in Fresno on Memorial Day? Vons? See hours for local stores - Fresno Bee,Is Save Mart open in Fresno on Memorial Day? Vons? See hours for local stores Fresno Bee,local_news,neutral,Fresno Bee
NEWS-00482,USR-028,Fresno,CA,2025-07-17,Retail plans pivot as health clinic buys former CVS in West Fresno - thebusinessjournal.com,Retail plans pivot as health clinic buys former CVS in West Fresno thebusinessjournal.com,local_news,neutral,thebusinessjournal.com
NEWS-00483,USR-028,Fresno,CA,2025-09-12,Target to open seven new stores this fall - Mass Market Retailers,Target to open seven new stores this fall Mass Market Retailers,new_competitor,neutral,Mass Market Retailers
NEWS-00484,USR-028,Fresno,CA,2025-10-28,Sprouts at Fresno’s Fancher Creek will be opening soon - yourcentralvalley.com,Sprouts at Fresno’s Fancher Creek will be opening soon yourcentralvalley.com,new_competitor,neutral,yourcentralvalley.com
NEWS-00485,USR-028,Fresno,CA,2026-03-09,Grocery Outlet to close stores across US. Which ones are shutting in California? - Sacramento Bee,Grocery Outlet to close stores across US. Which ones are shutting in California? Sacramento Bee,local_news,neutral,Sacramento Bee
NEWS-00486,USR-028,Fresno,CA,2025-11-26,"What stores are open, closed on Thanksgiving 2025? Grocery, drugstores and more; stores opening for Black Friday - ABC30 Fresno","What stores are open, closed on Thanksgiving 2025? Grocery, drugstores and more; stores opening for Black Friday ABC30 Fresno",new_competitor,neutral,ABC30 Fresno
NEWS-00487,USR-028,Fresno,CA,2026-04-22,Popular Latino grocery chain to open location in Merced. Here’s when and where - Merced Sun-Star,Popular Latino grocery chain to open location in Merced. Here’s when and where Merced Sun-Star,local_news,neutral,Merced Sun-Star
NEWS-00488,USR-028,Fresno,CA,2026-01-22,8 major chains announced plans to close Fresno stores in 2025. Which ones? - Fresno Bee,8 major chains announced plans to close Fresno stores in 2025. Which ones? Fresno Bee,local_news,neutral,Fresno Bee
NEWS-00489,USR-028,Fresno,CA,2026-03-30,Fresno furniture store closing after 40+ years - ABC30 Fresno,Fresno furniture store closing after 40+ years ABC30 Fresno,local_news,neutral,ABC30 Fresno
NEWS-00490,USR-028,Fresno,CA,2026-02-23,Eddie Bauer’s Fresno store faces closure by April 30 amid Chapter 11 - thebusinessjournal.com,Eddie Bauer’s Fresno store faces closure by April 30 amid Chapter 11 thebusinessjournal.com,construction,negative,thebusinessjournal.com
NEWS-00491,USR-028,Fresno,CA,2026-02-25,GW School Supply is closing a store in Fresno - yourcentralvalley.com,GW School Supply is closing a store in Fresno yourcentralvalley.com,local_news,neutral,yourcentralvalley.com
NEWS-00492,USR-028,Fresno,CA,2026-02-12,FoodsCo to close Fresno store at Shaw and Brawley in mid-March - KMPH,FoodsCo to close Fresno store at Shaw and Brawley in mid-March KMPH,local_news,neutral,KMPH
NEWS-00493,USR-029,Sacramento,CA,2025-12-23,"Open, Closed in California | Store holiday hours on Christmas - ABC10","Open, Closed in California | Store holiday hours on Christmas ABC10",local_news,neutral,ABC10
NEWS-00494,USR-029,Sacramento,CA,2026-01-02,These CA Retail Stores Could Shutter In 2026 As Business Closures Continue - Patch,These CA Retail Stores Could Shutter In 2026 As Business Closures Continue Patch,construction,negative,Patch
NEWS-00495,USR-029,Sacramento,CA,2025-05-14,Another Sacramento Walgreens is set to close. What will happen to prescriptions? - Sacramento Bee,Another Sacramento Walgreens is set to close. What will happen to prescriptions? Sacramento Bee,local_news,neutral,Sacramento Bee
NEWS-00496,USR-029,Sacramento,CA,2023-11-10,"Sacramento Sheriff, Walgreens go back and forth over retail theft issues - KCRA","Sacramento Sheriff, Walgreens go back and forth over retail theft issues KCRA",local_news,neutral,KCRA
NEWS-00497,USR-029,Sacramento,CA,2025-05-14,Walgreens to close Oak Park store as part of ongoing 'footprint optimization program' - The Business Journals,Walgreens to close Oak Park store as part of ongoing 'footprint optimization program' The Business Journals,local_news,neutral,The Business Journals
NEWS-00498,USR-029,Sacramento,CA,2021-07-02,"Target, Walgreens make drastic changes due to increase in San Francisco thefts - ABC7 Bay Area","Target, Walgreens make drastic changes due to increase in San Francisco thefts ABC7 Bay Area",local_news,neutral,ABC7 Bay Area
NEWS-00499,USR-029,Sacramento,CA,2026-02-09,"Celebrating Black History: Sacramento store owners bring fresh food, opportunity to Arden-Arcade - KCRA","Celebrating Black History: Sacramento store owners bring fresh food, opportunity to Arden-Arcade KCRA",local_news,neutral,KCRA
