sku_id,store_id,category,product_name,description,attributes,brand_type,in_stock,price_tier,unit_price,pack_size,aisle_zone,facings,weekly_units_sold,margin_pct,upc,vendor
SKU-USR-031-008,USR-031,Fresh Produce,Local Seasonal Berry Mix,Farm partnership program — peak season berries.,"seasonal,premium",national,False,premium,63.92,2 lb,Produce Section — Front Perimeter,3,16,0.277,442826822422,National Brands Co
SKU-USR-031-009,USR-031,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,national,True,premium,57.33,2 lb,Aisle 14 — Impulse / Endcap,1,17,0.217,680385688145,National Brands Co
SKU-USR-031-010,USR-031,Snacks,Classic Potato Chips Family Size,Crispy kettle chips — original sea salt flavor.,value,national,True,value,2.92,2-liter,Aisle 14 — Impulse / Endcap,2,57,0.094,717734158509,Regional Foods LLC
SKU-USR-031-011,USR-031,Snacks,Store Brand Tortilla Chips,Restaurant style chips — great for parties.,"private_label,value",private_label,True,value,8.49,12 oz,Aisle 14 — Impulse / Endcap,1,44,0.186,749094868190,Lowe's DC
SKU-USR-031-012,USR-031,Frozen,Premium Ice Cream Pint,Super-premium butterfat — limited edition flavor.,premium,regional,False,premium,33.2,8 oz,Aisle 23–25 — Freezer Bank,4,17,0.228,312888823522,Regional Foods LLC
SKU-USR-031-013,USR-031,Household,Sta-Green Lawn Fertilizer 15M,Lawn care — seasonal category.,value,national,True,value,8.87,1 gallon,Aisle 15–17 — Household,4,46,0.102,725248582767,Global Consumer Goods
SKU-USR-031-014,USR-031,Health & Beauty,Value Shampoo Family Size,Everyday clean formula — large bottle value pack.,value,national,True,value,11.77,1 gallon,Aisle 18–22 — HBC,4,45,0.191,799618791694,National Brands Co
SKU-USR-031-015,USR-031,Household,Paper Towels 8-Roll Pack,Absorbent sheets — store brand savings.,"private_label,value",private_label,True,value,4.97,16 oz,Aisle 15–17 — Household,4,44,0.232,507358125822,Lowe's DC
SKU-USR-031-016,USR-031,Fresh Produce,Bananas per lb,Everyday fruit staple — ripen at home.,value,national,True,value,9.23,16 oz,Produce Section — Front Perimeter,4,54,0.193,663797595456,Regional Foods LLC
SKU-USR-031-017,USR-031,Health & Beauty,Organic Lip Balm 3-Pack,Beeswax and coconut oil — USDA organic.,"organic,premium",national,True,premium,35.26,10 oz,Aisle 18–22 — HBC,4,11,0.139,960941751925,Global Consumer Goods
SKU-USR-031-018,USR-031,Household,Eco-Friendly Surface Cleaner,Plant-based spray — safe for kitchen counters.,"organic,premium",national,True,premium,48.47,8 oz,Aisle 15–17 — Household,2,17,0.278,565071361277,Global Consumer Goods
SKU-USR-032-001,USR-032,Health & Beauty,Sensitive Skin Moisturizer,Dermatologist tested — fragrance free daily lotion.,premium,national,True,premium,35.19,4-pack,Aisle 18–22 — HBC,4,16,0.134,527943940791,Regional Foods LLC
SKU-USR-032-002,USR-032,Grocery,Value White Bread,Soft sandwich bread — family pack at everyday low price.,value,national,True,value,4.7,12 oz,Aisle 4–12 — Center Store,4,46,0.119,260070571092,Regional Foods LLC
SKU-USR-032-003,USR-032,Health & Beauty,Value Shampoo Family Size,Everyday clean formula — large bottle value pack.,value,national,True,value,5.7,1 lb,Aisle 18–22 — HBC,3,50,0.206,340207637131,Global Consumer Goods
SKU-USR-032-004,USR-032,Grocery,Organic Whole Grain Bread,Artisan loaf baked daily with organic whole wheat flour.,"organic,premium",regional,True,premium,84.81,8 oz,Aisle 4–12 — Center Store,4,11,0.262,500504277873,National Brands Co
SKU-USR-032-005,USR-032,Frozen,Premium Ice Cream Pint,Super-premium butterfat — limited edition flavor.,premium,national,True,premium,46.46,8 oz,Aisle 23–25 — Freezer Bank,1,12,0.135,280634903440,National Brands Co
SKU-USR-032-006,USR-032,Frozen,Frozen Vegetable Stir-Fry Blend,"Broccoli, peppers, snap peas — steam in bag.",value,regional,True,value,3.8,1 gallon,Aisle 23–25 — Freezer Bank,3,37,0.208,748305423323,Global Consumer Goods
SKU-USR-032-007,USR-032,Dairy,Organic Greek Yogurt 4-Pack,"Thick strained yogurt, live cultures, no artificial sweeteners.","organic,premium",national,True,premium,11.07,32 oz,Aisle 1 — Cooler Wall,5,24,0.23,790385896803,Global Consumer Goods
SKU-USR-032-008,USR-032,Household,Eco-Friendly Surface Cleaner,Plant-based spray — safe for kitchen counters.,"organic,premium",national,False,premium,16.94,6-pack,Aisle 15–17 — Household,1,15,0.257,722620108208,Global Consumer Goods
SKU-USR-032-009,USR-032,Fresh Produce,Organic Baby Spinach 5oz,Triple washed organic greens — salad ready.,"organic,premium",national,True,premium,60.33,4-pack,Produce Section — Front Perimeter,5,14,0.248,801798259184,Global Consumer Goods
SKU-USR-032-010,USR-032,Beverages,Cola 2-Liter Bottle,Classic cola — promotional multipack available.,value,national,True,value,5.64,12 oz,Aisle 2–3 — Cooler & Shelf,4,52,0.131,111269828386,Regional Foods LLC
SKU-USR-032-011,USR-032,Fresh Produce,Bananas per lb,Everyday fruit staple — ripen at home.,value,national,True,value,1.78,24 ct,Produce Section — Front Perimeter,4,36,0.257,366878202605,Global Consumer Goods
SKU-USR-032-012,USR-032,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,national,True,premium,76.06,10 oz,Aisle 14 — Impulse / Endcap,3,13,0.175,890777693402,Global Consumer Goods
SKU-USR-032-013,USR-032,Fresh Produce,Local Seasonal Berry Mix,Farm partnership program — peak season berries.,"seasonal,premium",national,True,premium,17.17,4-pack,Produce Section — Front Perimeter,3,18,0.117,147998420940,Global Consumer Goods
SKU-USR-032-014,USR-032,Beverages,Sparkling Water 12-Pack,Zero calorie flavored seltzer — variety pack.,premium,regional,True,premium,63.44,6-pack,Aisle 2–3 — Cooler & Shelf,1,15,0.102,388561586103,Regional Foods LLC
SKU-USR-032-015,USR-032,Snacks,Classic Potato Chips Family Size,Crispy kettle chips — original sea salt flavor.,value,national,True,value,6.02,12 oz,Aisle 14 — Impulse / Endcap,3,39,0.179,328041617395,Global Consumer Goods
SKU-USR-032-016,USR-032,Household,Concentrated Laundry Detergent,HE compatible — 64 load bottle.,value,national,True,value,12.37,16 oz,Aisle 15–17 — Household,4,35,0.168,425407185177,National Brands Co
SKU-USR-033-001,USR-033,Dairy,Organic Greek Yogurt 4-Pack,"Thick strained yogurt, live cultures, no artificial sweeteners.","organic,premium",national,True,premium,47.48,8 oz,Aisle 1 — Cooler Wall,3,13,0.26,639015850068,National Brands Co
SKU-USR-033-002,USR-033,Snacks,Classic Potato Chips Family Size,Crispy kettle chips — original sea salt flavor.,value,national,True,value,11.66,16 oz,Aisle 14 — Impulse / Endcap,5,46,0.092,845319724683,Global Consumer Goods
SKU-USR-033-003,USR-033,Snacks,Store Brand Tortilla Chips,Restaurant style chips — great for parties.,"private_label,value",private_label,True,value,11.22,12 oz,Aisle 14 — Impulse / Endcap,5,62,0.121,851033557853,Dollar General DC
SKU-USR-033-004,USR-033,Frozen,Family Pizza Night 3-Pack,"Frozen pizzas — cheese, pepperoni, veggie variety.",value,national,True,value,10.43,1 gallon,Aisle 23–25 — Freezer Bank,1,40,0.269,200546478373,National Brands Co
SKU-USR-033-005,USR-033,Household,Eco-Friendly Surface Cleaner,Plant-based spray — safe for kitchen counters.,"organic,premium",national,True,premium,37.31,6-pack,Aisle 15–17 — Household,1,21,0.142,925213339332,Regional Foods LLC
SKU-USR-033-006,USR-033,Fresh Produce,Bananas per lb,Everyday fruit staple — ripen at home.,value,national,True,value,10.03,16 oz,Produce Section — Front Perimeter,4,47,0.128,508242636079,Global Consumer Goods
SKU-USR-033-007,USR-033,Household,DG Home Paper Plates 100ct,Value party supplies — small box format.,"private_label,value",private_label,True,value,8.99,1 gallon,Aisle 15–17 — Household,5,39,0.399,540034863709,Dollar General DC
SKU-USR-033-008,USR-033,Frozen,Frozen Vegetable Stir-Fry Blend,"Broccoli, peppers, snap peas — steam in bag.",value,national,True,value,3.94,1 lb,Aisle 23–25 — Freezer Bank,3,32,0.103,465426693167,National Brands Co
SKU-USR-033-009,USR-033,Household,Concentrated Laundry Detergent,HE compatible — 64 load bottle.,value,national,True,value,4.58,16 oz,Aisle 15–17 — Household,4,53,0.133,679700216753,Global Consumer Goods
SKU-USR-033-010,USR-033,Grocery,Organic Whole Grain Bread,Artisan loaf baked daily with organic whole wheat flour.,"organic,premium",national,False,premium,48.1,4-pack,Aisle 4–12 — Center Store,1,13,0.134,913226905190,National Brands Co
SKU-USR-033-011,USR-033,Beverages,Cola 2-Liter Bottle,Classic cola — promotional multipack available.,value,regional,True,value,9.9,16 oz,Aisle 2–3 — Cooler & Shelf,1,40,0.271,527005660840,National Brands Co
SKU-USR-033-012,USR-033,Health & Beauty,DG Health Pain Relief 50ct,Small-count OTC — rural convenience.,"private_label,value",private_label,True,value,2.19,1 lb,Aisle 18–22 — HBC,3,48,0.121,142866437240,Dollar General DC
SKU-USR-034-001,USR-034,Grocery,Gluten-Free Multigrain Loaf,Certified gluten-free bread with seeds and ancient grains.,"gluten_free,premium",regional,True,premium,34.48,8 oz,Aisle 4–12 — Center Store,4,14,0.102,348084361245,Global Consumer Goods
SKU-USR-034-002,USR-034,Beverages,Sparkling Water 12-Pack,Zero calorie flavored seltzer — variety pack.,premium,national,False,premium,54.35,4-pack,Aisle 2–3 — Cooler & Shelf,5,20,0.138,365144817313,National Brands Co
SKU-USR-034-003,USR-034,Grocery,Sam's Club Bakery Muffin 12-Pack,In-club bakery — morning traffic driver.,value,national,True,value,2.16,2-liter,Aisle 4–12 — Center Store,3,60,0.21,674844233560,Global Consumer Goods
SKU-USR-034-004,USR-034,Fresh Produce,Organic Baby Spinach 5oz,Triple washed organic greens — salad ready.,"organic,premium",national,True,premium,66.43,8 oz,Produce Section — Front Perimeter,6,17,0.222,365656545594,Global Consumer Goods
SKU-USR-034-005,USR-034,Frozen,Premium Ice Cream Pint,Super-premium butterfat — limited edition flavor.,premium,regional,True,premium,10.93,10 oz,Aisle 23–25 — Freezer Bank,4,23,0.127,688686540407,Global Consumer Goods
SKU-USR-034-006,USR-034,Snacks,Classic Potato Chips Family Size,Crispy kettle chips — original sea salt flavor.,value,regional,True,value,3.5,1 lb,Aisle 14 — Impulse / Endcap,2,58,0.152,338466569382,Regional Foods LLC
SKU-USR-034-007,USR-034,Health & Beauty,Value Shampoo Family Size,Everyday clean formula — large bottle value pack.,value,national,True,value,12.21,24 ct,Aisle 18–22 — HBC,5,49,0.219,930874135420,National Brands Co
SKU-USR-034-008,USR-034,Dairy,Farm Fresh 2% Milk Gallon,Locally sourced milk — vitamin D fortified.,value,national,True,value,5.72,24 ct,Aisle 1 — Cooler Wall,2,41,0.183,521228501755,Regional Foods LLC
SKU-USR-034-009,USR-034,Fresh Produce,Bananas per lb,Everyday fruit staple — ripen at home.,value,regional,True,value,4.0,16 oz,Produce Section — Front Perimeter,4,38,0.256,117024514404,National Brands Co
SKU-USR-034-010,USR-034,Grocery,Organic Whole Grain Bread,Artisan loaf baked daily with organic whole wheat flour.,"organic,premium",regional,True,premium,23.37,8 oz,Aisle 4–12 — Center Store,4,18,0.275,350898965652,Regional Foods LLC
SKU-USR-034-011,USR-034,Dairy,Organic Greek Yogurt 4-Pack,"Thick strained yogurt, live cultures, no artificial sweeteners.","organic,premium",regional,True,premium,46.2,4-pack,Aisle 1 — Cooler Wall,7,17,0.138,883368388350,National Brands Co
SKU-USR-034-012,USR-034,Beverages,Cold Brew Coffee Concentrate,Ready-to-drink cold brew — premium arabica beans.,premium,regional,True,premium,55.21,8 oz,Aisle 2–3 — Cooler & Shelf,6,15,0.275,200735503345,Regional Foods LLC
SKU-USR-034-013,USR-034,Fresh Produce,Local Seasonal Berry Mix,Farm partnership program — peak season berries.,"seasonal,premium",national,True,premium,42.69,32 oz,Produce Section — Front Perimeter,7,16,0.086,878974478707,Regional Foods LLC
SKU-USR-035-001,USR-035,Dairy,Farm Fresh 2% Milk Gallon,Locally sourced milk — vitamin D fortified.,value,national,True,value,6.26,1 lb,Aisle 1 — Cooler Wall,2,44,0.249,980634114561,Regional Foods LLC
SKU-USR-035-002,USR-035,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,national,True,premium,72.7,6-pack,Aisle 14 — Impulse / Endcap,2,22,0.128,654185562643,Regional Foods LLC
SKU-USR-035-003,USR-035,Frozen,Family Pizza Night 3-Pack,"Frozen pizzas — cheese, pepperoni, veggie variety.",value,regional,True,value,1.71,1 gallon,Aisle 23–25 — Freezer Bank,5,36,0.243,289367668342,Global Consumer Goods
SKU-USR-035-004,USR-035,Frozen,Frozen Vegetable Stir-Fry Blend,"Broccoli, peppers, snap peas — steam in bag.",value,national,True,value,10.15,16 oz,Aisle 23–25 — Freezer Bank,3,53,0.18,343880703892,Global Consumer Goods
SKU-USR-035-005,USR-035,Household,Paper Towels 8-Roll Pack,Absorbent sheets — store brand savings.,"private_label,value",private_label,True,value,5.23,16 oz,Aisle 15–17 — Household,5,48,0.25,894670398083,Aldi DC
SKU-USR-035-006,USR-035,Snacks,Classic Potato Chips Family Size,Crispy kettle chips — original sea salt flavor.,value,national,True,value,1.78,12 oz,Aisle 14 — Impulse / Endcap,4,43,0.103,293513853881,National Brands Co
SKU-USR-035-007,USR-035,Snacks,Benton's Cookie Snack Packs,Impulse cookies — checkout cooler.,"private_label,value",private_label,True,value,9.69,1 lb,Aisle 14 — Impulse / Endcap,1,34,0.411,166361623699,Aldi DC
SKU-USR-035-008,USR-035,Fresh Produce,Organic Baby Spinach 5oz,Triple washed organic greens — salad ready.,"organic,premium",regional,True,premium,35.27,2 lb,Produce Section — Front Perimeter,5,10,0.178,267940392152,Global Consumer Goods
SKU-USR-035-009,USR-035,Grocery,Value White Bread,Soft sandwich bread — family pack at everyday low price.,value,national,False,value,2.37,1 lb,Aisle 4–12 — Center Store,1,41,0.186,914993197295,Global Consumer Goods
SKU-USR-035-010,USR-035,Household,Eco-Friendly Surface Cleaner,Plant-based spray — safe for kitchen counters.,"organic,premium",national,True,premium,78.89,32 oz,Aisle 15–17 — Household,1,10,0.177,407308495331,National Brands Co
SKU-USR-035-011,USR-035,Beverages,Cold Brew Coffee Concentrate,Ready-to-drink cold brew — premium arabica beans.,premium,national,True,premium,61.79,4-pack,Aisle 2–3 — Cooler & Shelf,2,17,0.24,896472197729,National Brands Co
SKU-USR-035-012,USR-035,Grocery,Simply Nature Organic Granola,Aldi organic private label — ALDI finds.,"organic,premium,private_label",private_label,True,premium,78.61,8 oz,Aisle 4–12 — Center Store,1,18,0.217,422017106595,Aldi DC
SKU-USR-035-013,USR-035,Household,Concentrated Laundry Detergent,HE compatible — 64 load bottle.,value,regional,True,value,6.83,12 oz,Aisle 15–17 — Household,1,54,0.23,597543810621,Regional Foods LLC
SKU-USR-035-014,USR-035,Health & Beauty,Sensitive Skin Moisturizer,Dermatologist tested — fragrance free daily lotion.,premium,regional,True,premium,86.01,6-pack,Aisle 18–22 — HBC,2,16,0.107,415140583023,National Brands Co
SKU-USR-035-015,USR-035,Dairy,Friendly Farms Greek Yogurt,Dairy private label — weekly special.,"private_label,value",private_label,True,value,2.63,1 lb,Aisle 1 — Cooler Wall,2,49,0.176,804832270467,Aldi DC
SKU-USR-035-016,USR-035,Dairy,Plant-Based Oat Milk,Barista blend oat milk — dairy-free alternative.,"premium,plant_based",national,True,premium,39.1,8 oz,Aisle 1 — Cooler Wall,1,13,0.234,365848420737,National Brands Co
SKU-USR-036-001,USR-036,Fresh Produce,Bananas per lb,Everyday fruit staple — ripen at home.,value,national,True,value,12.15,12 oz,Produce Section — Front Perimeter,5,55,0.152,899905354896,Regional Foods LLC
SKU-USR-036-002,USR-036,Household,Eco-Friendly Surface Cleaner,Plant-based spray — safe for kitchen counters.,"organic,premium",national,True,premium,65.23,6-pack,Aisle 15–17 — Household,5,12,0.235,819395137015,Regional Foods LLC
SKU-USR-036-003,USR-036,Beverages,Cola 2-Liter Bottle,Classic cola — promotional multipack available.,value,national,True,value,12.09,12 oz,Aisle 2–3 — Cooler & Shelf,3,40,0.217,525375290403,National Brands Co
SKU-USR-036-004,USR-036,Frozen,Frozen Vegetable Stir-Fry Blend,"Broccoli, peppers, snap peas — steam in bag.",value,regional,True,value,4.07,1 gallon,Aisle 23–25 — Freezer Bank,4,46,0.233,726852912887,National Brands Co
SKU-USR-036-005,USR-036,Frozen,Premium Ice Cream Pint,Super-premium butterfat — limited edition flavor.,premium,regional,True,premium,88.87,32 oz,Aisle 23–25 — Freezer Bank,3,22,0.108,422253590296,Regional Foods LLC
SKU-USR-036-006,USR-036,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,national,True,premium,78.01,8 oz,Aisle 14 — Impulse / Endcap,2,16,0.208,114149899602,Global Consumer Goods
SKU-USR-036-007,USR-036,Fresh Produce,Organic Baby Spinach 5oz,Triple washed organic greens — salad ready.,"organic,premium",national,True,premium,19.67,8 oz,Produce Section — Front Perimeter,3,16,0.229,476361371258,Regional Foods LLC
SKU-USR-036-008,USR-036,Grocery,Gluten-Free Multigrain Loaf,Certified gluten-free bread with seeds and ancient grains.,"gluten_free,premium",regional,True,premium,38.99,10 oz,Aisle 4–12 — Center Store,4,26,0.181,882776312057,Regional Foods LLC
