store_id,week_end_date,labor_hours,shrink_pct,oos_rate,fulfillment_rate,customer_complaints,ops_row_id,embedding_model,embedding_dim
USR-035,2026-05-03,899.3,0.0238,0.0723,0.934,1,USR-035_2026-05-03,text-embedding-3-large,3072
USR-035,2026-05-10,1011.0,0.0197,0.0778,0.972,0,USR-035_2026-05-10,text-embedding-3-large,3072
USR-035,2026-05-17,1105.1,0.0212,0.0799,0.981,0,USR-035_2026-05-17,text-embedding-3-large,3072
USR-035,2026-05-24,951.5,0.0177,0.0571,0.933,0,USR-035_2026-05-24,text-embedding-3-large,3072
USR-035,2026-05-31,1069.6,0.0191,0.0577,0.938,0,USR-035_2026-05-31,text-embedding-3-large,3072
USR-035,2026-06-07,1008.1,0.0246,0.0785,0.947,0,USR-035_2026-06-07,text-embedding-3-large,3072
USR-035,2026-06-14,1022.3,0.0197,0.0736,0.921,1,USR-035_2026-06-14,text-embedding-3-large,3072
USR-035,2026-06-21,1044.3,0.0211,0.0736,0.936,0,USR-035_2026-06-21,text-embedding-3-large,3072
USR-036,2025-06-29,1468.8,0.0171,0.0432,0.951,1,USR-036_2025-06-29,text-embedding-3-large,3072
USR-036,2025-07-06,1493.5,0.0181,0.0416,0.932,3,USR-036_2025-07-06,text-embedding-3-large,3072
USR-036,2025-07-13,1445.8,0.0195,0.04,0.983,2,USR-036_2025-07-13,text-embedding-3-large,3072
USR-036,2025-07-20,1329.9,0.0189,0.0405,0.967,5,USR-036_2025-07-20,text-embedding-3-large,3072
USR-036,2025-07-27,1456.6,0.0172,0.0371,0.878,4,USR-036_2025-07-27,text-embedding-3-large,3072
USR-036,2025-08-03,1399.3,0.0203,0.0374,0.975,3,USR-036_2025-08-03,text-embedding-3-large,3072
USR-036,2025-08-10,1519.2,0.0159,0.0374,0.903,2,USR-036_2025-08-10,text-embedding-3-large,3072
USR-036,2025-08-17,1547.8,0.0212,0.044,0.957,3,USR-036_2025-08-17,text-embedding-3-large,3072
USR-036,2025-08-24,1545.5,0.022,0.044,0.979,3,USR-036_2025-08-24,text-embedding-3-large,3072
USR-036,2025-08-31,1478.0,0.0208,0.037,0.972,4,USR-036_2025-08-31,text-embedding-3-large,3072
USR-036,2025-09-07,1535.0,0.0167,0.0458,0.942,7,USR-036_2025-09-07,text-embedding-3-large,3072
USR-036,2025-09-14,1402.4,0.0208,0.0362,0.928,4,USR-036_2025-09-14,text-embedding-3-large,3072
USR-036,2025-09-21,1498.5,0.0198,0.0355,0.966,4,USR-036_2025-09-21,text-embedding-3-large,3072
USR-036,2025-09-28,1402.0,0.0156,0.0326,0.947,4,USR-036_2025-09-28,text-embedding-3-large,3072
USR-036,2025-10-05,1544.0,0.0159,0.0464,0.963,4,USR-036_2025-10-05,text-embedding-3-large,3072
USR-036,2025-10-12,1514.4,0.0173,0.0347,0.893,5,USR-036_2025-10-12,text-embedding-3-large,3072
USR-036,2025-10-19,1388.4,0.0179,0.0324,0.99,2,USR-036_2025-10-19,text-embedding-3-large,3072
USR-036,2025-10-26,1596.2,0.0213,0.0307,0.868,4,USR-036_2025-10-26,text-embedding-3-large,3072
USR-036,2025-11-02,1356.4,0.0203,0.0349,0.945,1,USR-036_2025-11-02,text-embedding-3-large,3072
USR-036,2025-11-09,1524.7,0.0199,0.0348,0.9,5,USR-036_2025-11-09,text-embedding-3-large,3072
USR-036,2025-11-16,1369.8,0.0187,0.0415,0.905,2,USR-036_2025-11-16,text-embedding-3-large,3072
USR-036,2025-11-23,1545.1,0.0173,0.0406,0.921,2,USR-036_2025-11-23,text-embedding-3-large,3072
USR-036,2025-11-30,1275.6,0.0197,0.0507,0.953,5,USR-036_2025-11-30,text-embedding-3-large,3072
USR-036,2025-12-07,1486.9,0.0199,0.0406,0.929,4,USR-036_2025-12-07,text-embedding-3-large,3072
USR-036,2025-12-14,1416.3,0.0191,0.0361,0.915,4,USR-036_2025-12-14,text-embedding-3-large,3072
USR-036,2025-12-21,1423.4,0.0134,0.0436,0.926,3,USR-036_2025-12-21,text-embedding-3-large,3072
USR-036,2025-12-28,1511.0,0.0169,0.035,0.964,4,USR-036_2025-12-28,text-embedding-3-large,3072
USR-036,2026-01-04,1413.2,0.0169,0.0461,0.914,1,USR-036_2026-01-04,text-embedding-3-large,3072
USR-036,2026-01-11,1421.4,0.0189,0.0385,0.964,3,USR-036_2026-01-11,text-embedding-3-large,3072
USR-036,2026-01-18,1245.5,0.0187,0.0358,0.925,2,USR-036_2026-01-18,text-embedding-3-large,3072
USR-036,2026-01-25,1334.2,0.0188,0.0394,0.96,3,USR-036_2026-01-25,text-embedding-3-large,3072
USR-036,2026-02-01,1288.7,0.0175,0.0396,0.919,2,USR-036_2026-02-01,text-embedding-3-large,3072
USR-036,2026-02-08,1568.3,0.016,0.0468,0.918,5,USR-036_2026-02-08,text-embedding-3-large,3072
USR-036,2026-02-15,1585.4,0.0151,0.036,0.968,1,USR-036_2026-02-15,text-embedding-3-large,3072
USR-036,2026-02-22,1452.7,0.018,0.0379,0.963,6,USR-036_2026-02-22,text-embedding-3-large,3072
USR-036,2026-03-01,1347.1,0.0169,0.0463,0.924,3,USR-036_2026-03-01,text-embedding-3-large,3072
USR-036,2026-03-08,1351.2,0.0177,0.0374,0.947,2,USR-036_2026-03-08,text-embedding-3-large,3072
USR-036,2026-03-15,1380.7,0.0176,0.0366,0.94,3,USR-036_2026-03-15,text-embedding-3-large,3072
USR-036,2026-03-22,1471.7,0.0209,0.0403,0.94,1,USR-036_2026-03-22,text-embedding-3-large,3072
USR-036,2026-03-29,1376.0,0.0188,0.0477,0.931,3,USR-036_2026-03-29,text-embedding-3-large,3072
USR-036,2026-04-05,1430.3,0.0187,0.0444,0.935,3,USR-036_2026-04-05,text-embedding-3-large,3072
USR-036,2026-04-12,1293.8,0.0185,0.0423,0.934,1,USR-036_2026-04-12,text-embedding-3-large,3072
USR-036,2026-04-19,1358.8,0.0165,0.0391,0.99,5,USR-036_2026-04-19,text-embedding-3-large,3072
USR-036,2026-04-26,1356.1,0.017,0.047,0.942,5,USR-036_2026-04-26,text-embedding-3-large,3072
USR-036,2026-05-03,1447.0,0.0135,0.0484,0.966,2,USR-036_2026-05-03,text-embedding-3-large,3072
USR-036,2026-05-10,1343.0,0.0168,0.0443,0.921,2,USR-036_2026-05-10,text-embedding-3-large,3072
USR-036,2026-05-17,1273.3,0.0243,0.048,0.909,3,USR-036_2026-05-17,text-embedding-3-large,3072
USR-036,2026-05-24,1484.8,0.02,0.0415,0.945,4,USR-036_2026-05-24,text-embedding-3-large,3072
USR-036,2026-05-31,1279.4,0.0212,0.0431,0.928,4,USR-036_2026-05-31,text-embedding-3-large,3072
USR-036,2026-06-07,1418.9,0.0183,0.0362,0.957,2,USR-036_2026-06-07,text-embedding-3-large,3072
USR-036,2026-06-14,1405.4,0.0178,0.0492,0.95,3,USR-036_2026-06-14,text-embedding-3-large,3072
USR-036,2026-06-21,1131.8,0.0207,0.0352,0.986,2,USR-036_2026-06-21,text-embedding-3-large,3072
USR-037,2025-06-29,998.8,0.0288,0.0624,0.976,3,USR-037_2025-06-29,text-embedding-3-large,3072
USR-037,2025-07-06,1047.3,0.0278,0.0666,0.923,1,USR-037_2025-07-06,text-embedding-3-large,3072
USR-037,2025-07-13,1163.5,0.0279,0.0542,0.919,0,USR-037_2025-07-13,text-embedding-3-large,3072
USR-037,2025-07-20,1023.9,0.0239,0.064,0.95,0,USR-037_2025-07-20,text-embedding-3-large,3072
USR-037,2025-07-27,997.5,0.0248,0.058,0.927,1,USR-037_2025-07-27,text-embedding-3-large,3072
USR-037,2025-08-03,975.8,0.024,0.0519,0.963,2,USR-037_2025-08-03,text-embedding-3-large,3072
USR-037,2025-08-10,976.6,0.0258,0.0575,0.99,3,USR-037_2025-08-10,text-embedding-3-large,3072
USR-037,2025-08-17,1033.8,0.018,0.0643,0.923,0,USR-037_2025-08-17,text-embedding-3-large,3072
USR-037,2025-08-24,954.4,0.0274,0.0746,0.936,1,USR-037_2025-08-24,text-embedding-3-large,3072
USR-037,2025-08-31,1028.5,0.0265,0.0562,0.901,1,USR-037_2025-08-31,text-embedding-3-large,3072
USR-037,2025-09-07,1007.4,0.0271,0.0663,0.958,0,USR-037_2025-09-07,text-embedding-3-large,3072
USR-037,2025-09-14,877.0,0.0269,0.0598,0.946,2,USR-037_2025-09-14,text-embedding-3-large,3072
USR-037,2025-09-21,1030.3,0.0169,0.0552,0.954,1,USR-037_2025-09-21,text-embedding-3-large,3072
USR-037,2025-09-28,952.3,0.0286,0.0454,0.942,3,USR-037_2025-09-28,text-embedding-3-large,3072
USR-037,2025-10-05,1038.4,0.0209,0.0515,0.916,0,USR-037_2025-10-05,text-embedding-3-large,3072
USR-037,2025-10-12,1001.0,0.0241,0.0601,0.935,0,USR-037_2025-10-12,text-embedding-3-large,3072
USR-037,2025-10-19,1056.5,0.0231,0.0511,0.904,0,USR-037_2025-10-19,text-embedding-3-large,3072
USR-037,2025-10-26,1128.0,0.0222,0.0491,0.923,2,USR-037_2025-10-26,text-embedding-3-large,3072
USR-037,2025-11-02,1117.7,0.0268,0.0513,0.939,2,USR-037_2025-11-02,text-embedding-3-large,3072
USR-037,2025-11-09,1072.4,0.0234,0.0412,0.951,0,USR-037_2025-11-09,text-embedding-3-large,3072
USR-037,2025-11-16,1027.3,0.0229,0.0556,0.975,1,USR-037_2025-11-16,text-embedding-3-large,3072
USR-037,2025-11-23,975.1,0.0255,0.0482,0.944,0,USR-037_2025-11-23,text-embedding-3-large,3072
USR-037,2025-11-30,974.3,0.0268,0.0677,0.935,1,USR-037_2025-11-30,text-embedding-3-large,3072
USR-037,2025-12-07,1042.9,0.0241,0.0584,0.952,3,USR-037_2025-12-07,text-embedding-3-large,3072
USR-037,2025-12-14,1051.4,0.0213,0.064,0.937,1,USR-037_2025-12-14,text-embedding-3-large,3072
USR-037,2025-12-21,1078.3,0.0241,0.0618,0.948,3,USR-037_2025-12-21,text-embedding-3-large,3072
USR-037,2025-12-28,1086.8,0.0279,0.0655,0.964,0,USR-037_2025-12-28,text-embedding-3-large,3072
USR-037,2026-01-04,1041.5,0.0224,0.0495,0.971,0,USR-037_2026-01-04,text-embedding-3-large,3072
USR-037,2026-01-11,1127.4,0.0228,0.0561,0.946,0,USR-037_2026-01-11,text-embedding-3-large,3072
USR-037,2026-01-18,1004.7,0.0269,0.0568,0.941,1,USR-037_2026-01-18,text-embedding-3-large,3072
USR-037,2026-01-25,1026.4,0.0221,0.0759,0.935,0,USR-037_2026-01-25,text-embedding-3-large,3072
USR-037,2026-02-01,1016.6,0.0195,0.0534,0.942,2,USR-037_2026-02-01,text-embedding-3-large,3072
USR-037,2026-02-08,1004.3,0.0238,0.036,0.967,0,USR-037_2026-02-08,text-embedding-3-large,3072
USR-037,2026-02-15,1047.8,0.0262,0.0722,0.913,4,USR-037_2026-02-15,text-embedding-3-large,3072
USR-037,2026-02-22,1085.9,0.0269,0.0689,0.921,2,USR-037_2026-02-22,text-embedding-3-large,3072
USR-037,2026-03-01,993.0,0.0226,0.048,0.959,0,USR-037_2026-03-01,text-embedding-3-large,3072
USR-037,2026-03-08,1035.0,0.024,0.0488,0.913,1,USR-037_2026-03-08,text-embedding-3-large,3072
USR-037,2026-03-15,1061.5,0.0246,0.0635,0.958,1,USR-037_2026-03-15,text-embedding-3-large,3072
USR-037,2026-03-22,950.9,0.0265,0.05,0.935,1,USR-037_2026-03-22,text-embedding-3-large,3072
USR-037,2026-03-29,956.9,0.0204,0.065,0.924,0,USR-037_2026-03-29,text-embedding-3-large,3072
USR-037,2026-04-05,1091.4,0.0218,0.0507,0.945,1,USR-037_2026-04-05,text-embedding-3-large,3072
USR-037,2026-04-12,1030.0,0.0247,0.0554,0.92,1,USR-037_2026-04-12,text-embedding-3-large,3072
USR-037,2026-04-19,988.2,0.0197,0.0587,0.975,1,USR-037_2026-04-19,text-embedding-3-large,3072
USR-037,2026-04-26,1067.5,0.0239,0.0575,0.95,0,USR-037_2026-04-26,text-embedding-3-large,3072
USR-037,2026-05-03,1090.0,0.0281,0.0582,0.971,1,USR-037_2026-05-03,text-embedding-3-large,3072
USR-037,2026-05-10,900.2,0.0261,0.0805,0.974,2,USR-037_2026-05-10,text-embedding-3-large,3072
USR-037,2026-05-17,987.5,0.0208,0.0856,0.892,0,USR-037_2026-05-17,text-embedding-3-large,3072
USR-037,2026-05-24,1027.6,0.0265,0.0645,0.934,2,USR-037_2026-05-24,text-embedding-3-large,3072
USR-037,2026-05-31,985.6,0.0283,0.0687,0.95,1,USR-037_2026-05-31,text-embedding-3-large,3072
USR-037,2026-06-07,855.4,0.0219,0.0417,0.983,0,USR-037_2026-06-07,text-embedding-3-large,3072
USR-037,2026-06-14,1068.3,0.0249,0.069,0.986,0,USR-037_2026-06-14,text-embedding-3-large,3072
USR-037,2026-06-21,1048.1,0.0249,0.0666,0.92,1,USR-037_2026-06-21,text-embedding-3-large,3072
USR-038,2025-06-29,1869.1,0.0297,0.0578,0.912,1,USR-038_2025-06-29,text-embedding-3-large,3072
USR-038,2025-07-06,1750.3,0.0233,0.0731,0.97,1,USR-038_2025-07-06,text-embedding-3-large,3072
USR-038,2025-07-13,1716.9,0.023,0.0519,0.885,0,USR-038_2025-07-13,text-embedding-3-large,3072
USR-038,2025-07-20,1572.7,0.0254,0.0611,0.891,2,USR-038_2025-07-20,text-embedding-3-large,3072
USR-038,2025-07-27,1756.7,0.0237,0.0661,0.957,3,USR-038_2025-07-27,text-embedding-3-large,3072
USR-038,2025-08-03,1744.7,0.0242,0.0515,0.97,1,USR-038_2025-08-03,text-embedding-3-large,3072
USR-038,2025-08-10,1658.8,0.0263,0.0576,0.974,2,USR-038_2025-08-10,text-embedding-3-large,3072
USR-038,2025-08-17,1616.1,0.0208,0.0654,0.927,0,USR-038_2025-08-17,text-embedding-3-large,3072
USR-038,2025-08-24,1801.4,0.0235,0.0668,0.931,1,USR-038_2025-08-24,text-embedding-3-large,3072
USR-038,2025-08-31,1715.8,0.0214,0.0576,0.919,0,USR-038_2025-08-31,text-embedding-3-large,3072
USR-038,2025-09-07,1805.7,0.022,0.0553,0.983,2,USR-038_2025-09-07,text-embedding-3-large,3072
USR-038,2025-09-14,1760.5,0.0208,0.0695,0.919,1,USR-038_2025-09-14,text-embedding-3-large,3072
USR-038,2025-09-21,1933.7,0.0268,0.0631,0.952,2,USR-038_2025-09-21,text-embedding-3-large,3072
USR-038,2025-09-28,1722.7,0.0261,0.0676,0.99,0,USR-038_2025-09-28,text-embedding-3-large,3072
USR-038,2025-10-05,1769.6,0.0222,0.065,0.945,2,USR-038_2025-10-05,text-embedding-3-large,3072
USR-038,2025-10-12,1841.0,0.017,0.0427,0.972,2,USR-038_2025-10-12,text-embedding-3-large,3072
USR-038,2025-10-19,1518.6,0.0217,0.0446,0.96,3,USR-038_2025-10-19,text-embedding-3-large,3072
USR-038,2025-10-26,1681.6,0.0217,0.0494,0.934,0,USR-038_2025-10-26,text-embedding-3-large,3072
USR-038,2025-11-02,1773.2,0.0284,0.0513,0.99,0,USR-038_2025-11-02,text-embedding-3-large,3072
USR-038,2025-11-09,1733.4,0.0224,0.0665,0.915,3,USR-038_2025-11-09,text-embedding-3-large,3072
USR-038,2025-11-16,1585.8,0.0265,0.0693,0.934,0,USR-038_2025-11-16,text-embedding-3-large,3072
USR-038,2025-11-23,1847.7,0.0261,0.0568,0.904,0,USR-038_2025-11-23,text-embedding-3-large,3072
USR-038,2025-11-30,1619.8,0.0279,0.0721,0.956,0,USR-038_2025-11-30,text-embedding-3-large,3072
USR-038,2025-12-07,1835.8,0.0226,0.0442,0.912,1,USR-038_2025-12-07,text-embedding-3-large,3072
USR-038,2025-12-14,1724.2,0.0233,0.0654,0.931,0,USR-038_2025-12-14,text-embedding-3-large,3072
USR-038,2025-12-21,1795.4,0.0252,0.0557,0.978,0,USR-038_2025-12-21,text-embedding-3-large,3072
USR-038,2025-12-28,1723.5,0.029,0.0626,0.927,0,USR-038_2025-12-28,text-embedding-3-large,3072
USR-038,2026-01-04,1674.4,0.0207,0.0685,0.915,2,USR-038_2026-01-04,text-embedding-3-large,3072
USR-038,2026-01-11,1789.7,0.0214,0.0578,0.909,1,USR-038_2026-01-11,text-embedding-3-large,3072
USR-038,2026-01-18,1546.6,0.022,0.0528,0.935,0,USR-038_2026-01-18,text-embedding-3-large,3072
USR-038,2026-01-25,1796.0,0.0237,0.0585,0.95,2,USR-038_2026-01-25,text-embedding-3-large,3072
USR-038,2026-02-01,1825.8,0.0251,0.049,0.919,1,USR-038_2026-02-01,text-embedding-3-large,3072
USR-038,2026-02-08,1780.2,0.0296,0.0519,0.913,0,USR-038_2026-02-08,text-embedding-3-large,3072
USR-038,2026-02-15,1844.4,0.0295,0.0457,0.978,1,USR-038_2026-02-15,text-embedding-3-large,3072
USR-038,2026-02-22,1556.6,0.0234,0.0568,0.947,0,USR-038_2026-02-22,text-embedding-3-large,3072
USR-038,2026-03-01,1656.5,0.0225,0.0672,0.956,2,USR-038_2026-03-01,text-embedding-3-large,3072
USR-038,2026-03-08,1868.8,0.023,0.0472,0.944,0,USR-038_2026-03-08,text-embedding-3-large,3072
USR-038,2026-03-15,1690.6,0.0218,0.0621,0.959,0,USR-038_2026-03-15,text-embedding-3-large,3072
USR-038,2026-03-22,1697.5,0.0257,0.0713,0.959,1,USR-038_2026-03-22,text-embedding-3-large,3072
USR-038,2026-03-29,1617.6,0.0271,0.0711,0.897,1,USR-038_2026-03-29,text-embedding-3-large,3072
USR-038,2026-04-05,1774.9,0.0249,0.0604,0.945,2,USR-038_2026-04-05,text-embedding-3-large,3072
USR-038,2026-04-12,1657.7,0.0218,0.0593,0.94,0,USR-038_2026-04-12,text-embedding-3-large,3072
USR-038,2026-04-19,1807.1,0.0238,0.0497,0.942,0,USR-038_2026-04-19,text-embedding-3-large,3072
USR-038,2026-04-26,1797.6,0.0194,0.0521,0.895,1,USR-038_2026-04-26,text-embedding-3-large,3072
USR-038,2026-05-03,1625.3,0.0256,0.0534,0.924,2,USR-038_2026-05-03,text-embedding-3-large,3072
USR-038,2026-05-10,1770.1,0.0179,0.0545,0.921,0,USR-038_2026-05-10,text-embedding-3-large,3072
USR-038,2026-05-17,1816.6,0.0237,0.065,0.945,3,USR-038_2026-05-17,text-embedding-3-large,3072
USR-038,2026-05-24,1597.0,0.0231,0.0503,0.953,0,USR-038_2026-05-24,text-embedding-3-large,3072
USR-038,2026-05-31,1688.9,0.0255,0.0578,0.882,1,USR-038_2026-05-31,text-embedding-3-large,3072
USR-038,2026-06-07,1519.2,0.0269,0.0654,0.954,0,USR-038_2026-06-07,text-embedding-3-large,3072
USR-038,2026-06-14,1666.6,0.0246,0.0566,0.913,2,USR-038_2026-06-14,text-embedding-3-large,3072
USR-038,2026-06-21,1705.6,0.0298,0.0676,0.945,0,USR-038_2026-06-21,text-embedding-3-large,3072
USR-039,2025-06-29,1067.5,0.0165,0.0419,0.923,4,USR-039_2025-06-29,text-embedding-3-large,3072
USR-039,2025-07-06,924.6,0.0122,0.0466,0.934,5,USR-039_2025-07-06,text-embedding-3-large,3072
USR-039,2025-07-13,996.3,0.0175,0.0405,0.969,2,USR-039_2025-07-13,text-embedding-3-large,3072
USR-039,2025-07-20,968.2,0.0191,0.0412,0.925,5,USR-039_2025-07-20,text-embedding-3-large,3072
USR-039,2025-07-27,1008.6,0.0204,0.0375,0.982,2,USR-039_2025-07-27,text-embedding-3-large,3072
USR-039,2025-08-03,1056.8,0.018,0.0417,0.93,0,USR-039_2025-08-03,text-embedding-3-large,3072
USR-039,2025-08-10,1014.4,0.0178,0.037,0.936,4,USR-039_2025-08-10,text-embedding-3-large,3072
USR-039,2025-08-17,1076.1,0.0158,0.0287,0.987,4,USR-039_2025-08-17,text-embedding-3-large,3072
USR-039,2025-08-24,1084.9,0.0164,0.0264,0.955,1,USR-039_2025-08-24,text-embedding-3-large,3072
USR-039,2025-08-31,928.7,0.0197,0.0318,0.885,1,USR-039_2025-08-31,text-embedding-3-large,3072
USR-039,2025-09-07,1153.8,0.0166,0.0499,0.972,2,USR-039_2025-09-07,text-embedding-3-large,3072
USR-039,2025-09-14,1015.5,0.0195,0.0398,0.944,5,USR-039_2025-09-14,text-embedding-3-large,3072
USR-039,2025-09-21,1084.1,0.0138,0.034,0.925,3,USR-039_2025-09-21,text-embedding-3-large,3072
USR-039,2025-09-28,998.9,0.0153,0.0447,0.937,6,USR-039_2025-09-28,text-embedding-3-large,3072
USR-039,2025-10-05,1129.4,0.0194,0.0484,0.981,4,USR-039_2025-10-05,text-embedding-3-large,3072
USR-039,2025-10-12,973.3,0.02,0.0394,0.99,5,USR-039_2025-10-12,text-embedding-3-large,3072
USR-039,2025-10-19,1015.5,0.0164,0.0365,0.956,5,USR-039_2025-10-19,text-embedding-3-large,3072
USR-039,2025-10-26,983.1,0.0223,0.0517,0.936,1,USR-039_2025-10-26,text-embedding-3-large,3072
USR-039,2025-11-02,1013.7,0.0225,0.0378,0.913,2,USR-039_2025-11-02,text-embedding-3-large,3072
USR-039,2025-11-09,1040.5,0.0202,0.0396,0.99,3,USR-039_2025-11-09,text-embedding-3-large,3072
USR-039,2025-11-16,1038.2,0.0216,0.0343,0.91,2,USR-039_2025-11-16,text-embedding-3-large,3072
USR-039,2025-11-23,1099.9,0.0178,0.0413,0.95,4,USR-039_2025-11-23,text-embedding-3-large,3072
USR-039,2025-11-30,936.1,0.0176,0.0422,0.918,3,USR-039_2025-11-30,text-embedding-3-large,3072
USR-039,2025-12-07,1008.5,0.0188,0.0389,0.932,2,USR-039_2025-12-07,text-embedding-3-large,3072
USR-039,2025-12-14,1094.0,0.0211,0.0382,0.928,3,USR-039_2025-12-14,text-embedding-3-large,3072
USR-039,2025-12-21,1073.0,0.0182,0.0419,0.901,1,USR-039_2025-12-21,text-embedding-3-large,3072
USR-039,2025-12-28,1065.0,0.0139,0.04,0.887,3,USR-039_2025-12-28,text-embedding-3-large,3072
USR-039,2026-01-04,912.7,0.0178,0.0402,0.98,2,USR-039_2026-01-04,text-embedding-3-large,3072
USR-039,2026-01-11,1118.2,0.0182,0.0456,0.939,3,USR-039_2026-01-11,text-embedding-3-large,3072
USR-039,2026-01-18,964.2,0.0134,0.0434,0.921,3,USR-039_2026-01-18,text-embedding-3-large,3072
USR-039,2026-01-25,1046.5,0.0144,0.0411,0.96,3,USR-039_2026-01-25,text-embedding-3-large,3072
USR-039,2026-02-01,981.9,0.0143,0.0353,0.99,2,USR-039_2026-02-01,text-embedding-3-large,3072
USR-039,2026-02-08,1080.8,0.0202,0.0434,0.936,2,USR-039_2026-02-08,text-embedding-3-large,3072
USR-039,2026-02-15,1062.8,0.0203,0.042,0.98,7,USR-039_2026-02-15,text-embedding-3-large,3072
USR-039,2026-02-22,1100.5,0.0168,0.0353,0.978,0,USR-039_2026-02-22,text-embedding-3-large,3072
USR-039,2026-03-01,1046.2,0.0184,0.0382,0.898,9,USR-039_2026-03-01,text-embedding-3-large,3072
USR-039,2026-03-08,1011.4,0.0147,0.0294,0.925,7,USR-039_2026-03-08,text-embedding-3-large,3072
USR-039,2026-03-15,1014.8,0.0195,0.0351,0.988,4,USR-039_2026-03-15,text-embedding-3-large,3072
USR-039,2026-03-22,1135.0,0.017,0.0392,0.974,2,USR-039_2026-03-22,text-embedding-3-large,3072
USR-039,2026-03-29,1046.5,0.0149,0.0288,0.978,4,USR-039_2026-03-29,text-embedding-3-large,3072
USR-039,2026-04-05,1021.6,0.0201,0.0486,0.901,4,USR-039_2026-04-05,text-embedding-3-large,3072
USR-039,2026-04-12,992.1,0.0186,0.0333,0.98,2,USR-039_2026-04-12,text-embedding-3-large,3072
USR-039,2026-04-19,1096.0,0.0186,0.0504,0.975,4,USR-039_2026-04-19,text-embedding-3-large,3072
USR-039,2026-04-26,934.1,0.0151,0.0369,0.9,4,USR-039_2026-04-26,text-embedding-3-large,3072
USR-039,2026-05-03,981.1,0.0173,0.0359,0.947,0,USR-039_2026-05-03,text-embedding-3-large,3072
USR-039,2026-05-10,1091.9,0.0168,0.0301,0.94,0,USR-039_2026-05-10,text-embedding-3-large,3072
USR-039,2026-05-17,1054.2,0.0198,0.0358,0.924,2,USR-039_2026-05-17,text-embedding-3-large,3072
USR-039,2026-05-24,1071.8,0.0146,0.034,0.942,0,USR-039_2026-05-24,text-embedding-3-large,3072
USR-039,2026-05-31,1051.0,0.0175,0.0328,0.949,2,USR-039_2026-05-31,text-embedding-3-large,3072
USR-039,2026-06-07,1057.4,0.018,0.0386,0.926,4,USR-039_2026-06-07,text-embedding-3-large,3072
USR-039,2026-06-14,967.3,0.0183,0.0461,0.933,5,USR-039_2026-06-14,text-embedding-3-large,3072
USR-039,2026-06-21,1015.8,0.019,0.0425,0.97,3,USR-039_2026-06-21,text-embedding-3-large,3072
USR-040,2025-06-29,1669.7,0.0169,0.0421,0.953,2,USR-040_2025-06-29,text-embedding-3-large,3072
USR-040,2025-07-06,1348.1,0.0208,0.0374,0.952,5,USR-040_2025-07-06,text-embedding-3-large,3072
USR-040,2025-07-13,1448.3,0.0164,0.0452,0.989,2,USR-040_2025-07-13,text-embedding-3-large,3072
USR-040,2025-07-20,1536.8,0.0145,0.042,0.951,4,USR-040_2025-07-20,text-embedding-3-large,3072
USR-040,2025-07-27,1353.9,0.0194,0.0431,0.964,2,USR-040_2025-07-27,text-embedding-3-large,3072
USR-040,2025-08-03,1380.6,0.0186,0.042,0.963,3,USR-040_2025-08-03,text-embedding-3-large,3072
USR-040,2025-08-10,1419.7,0.0235,0.0411,0.923,2,USR-040_2025-08-10,text-embedding-3-large,3072
USR-040,2025-08-17,1430.7,0.0191,0.0489,0.93,2,USR-040_2025-08-17,text-embedding-3-large,3072
USR-040,2025-08-24,1467.4,0.016,0.038,0.97,2,USR-040_2025-08-24,text-embedding-3-large,3072
USR-040,2025-08-31,1418.9,0.0174,0.0374,0.99,2,USR-040_2025-08-31,text-embedding-3-large,3072
USR-040,2025-09-07,1483.3,0.017,0.0397,0.928,6,USR-040_2025-09-07,text-embedding-3-large,3072
USR-040,2025-09-14,1539.1,0.0209,0.043,0.945,4,USR-040_2025-09-14,text-embedding-3-large,3072
USR-040,2025-09-21,1523.3,0.0145,0.0443,0.932,4,USR-040_2025-09-21,text-embedding-3-large,3072
USR-040,2025-09-28,1314.7,0.0203,0.0364,0.928,6,USR-040_2025-09-28,text-embedding-3-large,3072
USR-040,2025-10-05,1457.9,0.0115,0.0402,0.969,2,USR-040_2025-10-05,text-embedding-3-large,3072
USR-040,2025-10-12,1505.8,0.0128,0.0264,0.95,2,USR-040_2025-10-12,text-embedding-3-large,3072
USR-040,2025-10-19,1454.2,0.0184,0.0348,0.948,2,USR-040_2025-10-19,text-embedding-3-large,3072
USR-040,2025-10-26,1416.2,0.0161,0.0389,0.868,2,USR-040_2025-10-26,text-embedding-3-large,3072
USR-040,2025-11-02,1435.3,0.0187,0.0319,0.903,2,USR-040_2025-11-02,text-embedding-3-large,3072
USR-040,2025-11-09,1489.7,0.0157,0.0388,0.952,0,USR-040_2025-11-09,text-embedding-3-large,3072
